benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,mysql,indexed,T1,New-Order,sqlalchemy,sql,8,60,5729,0,0.0,5725.0,95.42,91.309,152.184,
tpcc,mysql,indexed,T2,Payment,django,orm,8,60,8403,0,0.0,8381.8,139.7,61.162,104.92,
tpcc,mysql,indexed,T2,Payment,django,sql,8,60,22396,0,0.0,22386.0,373.1,23.613,46.339,
tpcc,mysql,indexed,T2,Payment,sqlalchemy,orm,8,60,9908,0,0.0,9903.0,165.05,53.614,83.7,
tpcc,mysql,indexed,T2,Payment,sqlalchemy,sql,8,60,21110,0,0.0,21099.1,351.65,22.283,49.75,
tpcc,mysql,indexed,T3,Order-Status,django,orm,8,60,17911,0,0.0,17906.9,298.45,30.333,44.203,
tpcc,mysql,indexed,T3,Order-Status,django,sql,8,60,44086,0,0.0,44075.6,734.59,11.721,22.359,
tpcc,mysql,indexed,T3,Order-Status,sqlalchemy,orm,8,60,20511,0,0.0,20508.2,341.8,26.671,38.606,
tpcc,mysql,indexed,T3,Order-Status,sqlalchemy,sql,8,60,45046,0,0.0,45039.4,750.66,11.705,21.346,
tpcc,mysql,indexed,T4,Delivery,django,orm,8,60,993,0,0.0,986.7,16.45,485.765,1005.374,new_order 645958 -> 636552
tpcc,mysql,indexed,T4,Delivery,django,sql,8,60,5811,0,0.0,5804.9,96.75,80.047,188.642,new_order 645958 -> 590890
tpcc,mysql,indexed,T4,Delivery,sqlalchemy,orm,8,60,853,0,0.0,847.6,14.13,581.847,1144.966,new_order 645958 -> 640418
tpcc,mysql,indexed,T4,Delivery,sqlalchemy,sql,8,60,3321,0,0.0,3296.0,54.93,148.663,294.291,new_order 645958 -> 624218
tpcc,mysql,indexed,T5,Stock-Level,django,orm,8,60,10408,0,0.0,10402.3,173.37,51.931,78.229,
tpcc,mysql,indexed,T5,Stock-Level,django,sql,8,60,40517,0,0.0,40508.1,675.14,13.653,18.141,
tpcc,mysql,indexed,T5,Stock-Level,sqlalchemy,orm,8,60,13494,0,0.0,13488.8,224.81,39.801,61.728,
tpcc,mysql,indexed,T5,Stock-Level,sqlalchemy,sql,8,60,16395,0,0.0,16387.2,273.12,31.987,49.502,
tpcc,mysql,indexed,T1,New-Order,django,orm,16,60,2522,0,0.0,2505.9,41.77,432.534,703.461,
tpcc,mysql,indexed,T1,New-Order,django,sql,16,60,16537,0,0.0,16523.1,275.38,62.759,113.899,
tpcc,mysql,indexed,T1,New-Order,sqlalchemy,orm,16,60,2475,0,0.0,2464.3,41.07,437.344,722.465,
tpcc,mysql,indexed,T1,New-Order,sqlalchemy,sql,16,60,5891,0,0.0,5885.7,98.1,183.014,300.057,
tpcc,mysql,indexed,T2,Payment,django,orm,16,60,8477,0,0.0,8462.2,141.04,118.143,235.351,
tpcc,mysql,indexed,T2,Payment,django,sql,16,60,26404,0,0.0,26384.9,439.75,34.765,94.584,
tpcc,mysql,indexed,T2,Payment,sqlalchemy,orm,16,60,10179,0,0.0,10168.1,169.47,103.774,172.624,
tpcc,mysql,indexed,T2,Payment,sqlalchemy,sql,16,60,24674,0,0.0,24649.6,410.83,36.699,101.774,
tpcc,mysql,indexed,T3,Order-Status,django,orm,16,60,18133,0,0.0,18125.5,302.09,59.444,92.903,
tpcc,mysql,indexed,T3,Order-Status,django,sql,16,60,43845,0,0.0,43827.3,730.45,22.905,45.593,
tpcc,mysql,indexed,T3,Order-Status,sqlalchemy,orm,16,60,21165,0,0.0,21151.4,352.52,51.306,80.286,
tpcc,mysql,indexed,T3,Order-Status,sqlalchemy,sql,16,60,47679,0,0.0,47669.3,794.49,21.32,43.409,
tpcc,mysql,indexed,T4,Delivery,django,orm,16,60,999,0,0.0,987.0,16.45,946.489,2477.693,new_order 673383 -> 664288
tpcc,mysql,indexed,T4,Delivery,django,sql,16,60,5971,0,0.0,5944.7,99.08,151.451,435.626,new_order 673383 -> 619172
tpcc,mysql,indexed,T4,Delivery,sqlalchemy,orm,16,60,880,0,0.0,865.9,14.43,1026.427,2480.836,new_order 673383 -> 668853
tpcc,mysql,indexed,T4,Delivery,sqlalchemy,sql,16,60,3427,0,0.0,3413.9,56.9,266.291,621.846,new_order 673383 -> 655803
