benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,postgresql,indexed,T3,Order-Status,django,orm,50,60,18252,908,4.74,18166.7,302.78,174.737,353.539,"OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c"
tpcc,postgresql,indexed,T3,Order-Status,django,sql,50,60,44342,406,0.91,44199.0,736.65,65.165,168.974,"OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c"
tpcc,postgresql,indexed,T3,Order-Status,sqlalchemy,orm,50,60,20470,0,0.0,20433.8,340.56,162.467,297.288,
tpcc,postgresql,indexed,T3,Order-Status,sqlalchemy,sql,50,60,47872,0,0.0,47848.4,797.47,63.546,147.231,
tpcc,postgresql,indexed,T4,Delivery,django,orm,50,60,1061,2536,70.5,1014.8,16.91,2581.535,8389.144,"OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c | new_order 777642 -> 768798"
tpcc,postgresql,indexed,T4,Delivery,django,sql,50,60,7755,1727,18.21,7648.0,127.47,335.458,1169.308,"OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c | new_order 777642 -> 713143"
tpcc,postgresql,indexed,T4,Delivery,sqlalchemy,orm,50,60,967,0,0.0,916.6,15.28,2836.973,9670.138,new_order 777642 -> 769566
tpcc,postgresql,indexed,T4,Delivery,sqlalchemy,sql,50,60,3528,0,0.0,3479.5,57.99,751.301,2530.445,new_order 777642 -> 748288
tpcc,postgresql,indexed,T5,Stock-Level,django,orm,50,60,10468,616,5.56,10395.2,173.25,308.861,601.494,"OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c"
tpcc,postgresql,indexed,T5,Stock-Level,django,sql,50,60,59101,532,0.89,58644.4,977.41,56.295,73.948,"OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c; OperationalError: connection to server at ""127.0.0.1"", port 5432 failed: FATAL:  sorry, too many c"
tpcc,postgresql,indexed,T5,Stock-Level,sqlalchemy,orm,50,60,12754,0,0.0,12705.0,211.75,261.494,484.548,
tpcc,postgresql,indexed,T5,Stock-Level,sqlalchemy,sql,50,60,30919,0,0.0,30877.6,514.63,107.619,196.747,
