benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,oracle,non-indexed,T1,New-Order,sqlalchemy,orm,8,60,1958,0,0.0,1953.8,32.56,277.125,434.404,
tpcc,oracle,non-indexed,T1,New-Order,sqlalchemy,sql,8,60,4619,0,0.0,4614.1,76.9,119.383,177.27,
tpcc,oracle,non-indexed,T2,Payment,django,orm,8,60,7701,0,0.0,7694.3,128.24,68.178,109.278,
tpcc,oracle,non-indexed,T2,Payment,django,sql,8,60,57340,0,0.0,57319.9,955.33,8.893,14.784,
tpcc,oracle,non-indexed,T2,Payment,sqlalchemy,orm,8,60,8407,0,0.0,8401.0,140.02,64.856,90.54,
tpcc,oracle,non-indexed,T2,Payment,sqlalchemy,sql,8,60,29349,0,0.0,29340.1,489.0,18.021,28.522,
tpcc,oracle,non-indexed,T3,Order-Status,django,orm,8,60,15787,0,0.0,15778.3,262.97,34.726,54.332,
tpcc,oracle,non-indexed,T3,Order-Status,django,sql,8,60,48059,0,0.0,48049.5,800.82,11.143,18.255,
tpcc,oracle,non-indexed,T3,Order-Status,sqlalchemy,orm,8,60,15754,0,0.0,15747.1,262.45,34.825,51.314,
tpcc,oracle,non-indexed,T3,Order-Status,sqlalchemy,sql,8,60,41828,0,0.0,41822.7,697.04,13.075,19.928,
tpcc,oracle,non-indexed,T4,Delivery,django,orm,8,60,871,0,0.0,866.5,14.44,550.962,1175.116,new_order 436728 -> 428475
tpcc,oracle,non-indexed,T4,Delivery,django,sql,8,60,6103,0,0.0,6095.7,101.6,78.723,165.528,new_order 436728 -> 378845
tpcc,oracle,non-indexed,T4,Delivery,sqlalchemy,orm,8,60,856,0,0.0,851.1,14.18,569.467,1139.609,new_order 436728 -> 428596
tpcc,oracle,non-indexed,T4,Delivery,sqlalchemy,sql,8,60,3149,0,0.0,3141.4,52.36,152.411,323.895,new_order 436728 -> 406828
tpcc,oracle,non-indexed,T5,Stock-Level,django,orm,8,60,6808,0,0.0,6802.5,113.38,76.402,138.331,
tpcc,oracle,non-indexed,T5,Stock-Level,django,sql,8,60,16786,0,0.0,16777.0,279.62,29.421,85.041,
tpcc,oracle,non-indexed,T5,Stock-Level,sqlalchemy,orm,8,60,8305,0,0.0,8299.5,138.32,62.762,120.617,
tpcc,oracle,non-indexed,T5,Stock-Level,sqlalchemy,sql,8,60,10224,0,0.0,10219.6,170.33,48.474,140.001,
tpcc,oracle,non-indexed,T1,New-Order,django,orm,16,60,2038,0,0.0,2027.1,33.78,537.518,871.703,
tpcc,oracle,non-indexed,T1,New-Order,django,sql,16,60,8569,0,0.0,8554.1,142.57,125.702,207.922,
tpcc,oracle,non-indexed,T1,New-Order,sqlalchemy,orm,16,60,1914,0,0.0,1901.5,31.69,575.495,887.904,
tpcc,oracle,non-indexed,T1,New-Order,sqlalchemy,sql,16,60,4420,0,0.0,4408.7,73.48,245.606,392.463,
tpcc,oracle,non-indexed,T2,Payment,django,orm,16,60,7700,0,0.0,7686.2,128.1,132.278,254.943,
tpcc,oracle,non-indexed,T2,Payment,django,sql,16,60,58072,0,0.0,58044.4,967.41,16.468,37.706,
tpcc,oracle,non-indexed,T2,Payment,sqlalchemy,orm,16,60,8298,0,0.0,8286.6,138.11,131.276,191.84,
tpcc,oracle,non-indexed,T2,Payment,sqlalchemy,sql,16,60,29214,0,0.0,29200.1,486.67,34.09,70.579,
tpcc,oracle,non-indexed,T3,Order-Status,django,orm,16,60,15746,0,0.0,15721.9,262.03,67.65,119.818,
tpcc,oracle,non-indexed,T3,Order-Status,django,sql,16,60,49645,0,0.0,49630.2,827.17,21.566,36.914,
