benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,commercial_a,indexed,T1,New-Order,sqlalchemy,orm,8,60,1590,0,0.0,1585.5,26.42,344.755,503.571,
tpcc,commercial_a,indexed,T1,New-Order,sqlalchemy,sql,8,60,3651,0,0.0,3646.1,60.77,150.789,220.532,
tpcc,commercial_a,indexed,T2,Payment,django,orm,8,60,5996,0,0.0,5991.1,99.85,87.349,136.494,
tpcc,commercial_a,indexed,T2,Payment,django,sql,8,60,34345,0,0.0,34337.8,572.3,14.087,27.115,
tpcc,commercial_a,indexed,T2,Payment,sqlalchemy,orm,8,60,6952,0,0.0,6946.9,115.78,79.11,106.157,
tpcc,commercial_a,indexed,T2,Payment,sqlalchemy,sql,8,60,21584,0,0.0,21577.7,359.63,22.107,47.656,
tpcc,commercial_a,indexed,T3,Order-Status,django,orm,8,60,11074,0,0.0,11070.4,184.51,50.243,74.016,
tpcc,commercial_a,indexed,T3,Order-Status,django,sql,8,60,51054,0,0.0,51049.6,850.83,10.808,15.214,
tpcc,commercial_a,indexed,T3,Order-Status,sqlalchemy,orm,8,60,12273,0,0.0,12267.6,204.46,47.546,69.569,
tpcc,commercial_a,indexed,T3,Order-Status,sqlalchemy,sql,8,60,40764,0,0.0,40757.8,679.3,13.525,18.648,
tpcc,commercial_a,indexed,T4,Delivery,django,orm,8,60,747,0,0.0,743.7,12.4,629.508,1404.804,new_order 337519 -> 330211
tpcc,commercial_a,indexed,T4,Delivery,django,sql,8,60,5731,0,0.0,5725.5,95.42,80.287,180.118,new_order 337519 -> 281269
tpcc,commercial_a,indexed,T4,Delivery,sqlalchemy,orm,8,60,682,0,0.0,676.6,11.28,667.074,1598.288,new_order 337519 -> 330865
tpcc,commercial_a,indexed,T4,Delivery,sqlalchemy,sql,8,60,2368,0,0.0,2359.7,39.33,194.606,454.178,new_order 337519 -> 314356
tpcc,commercial_a,indexed,T5,Stock-Level,django,orm,8,60,5085,0,0.0,5079.7,84.66,111.569,141.932,
tpcc,commercial_a,indexed,T5,Stock-Level,django,sql,8,60,15804,0,0.0,15797.9,263.3,30.773,64.761,
tpcc,commercial_a,indexed,T5,Stock-Level,sqlalchemy,orm,8,60,6046,0,0.0,6041.1,100.68,93.444,121.713,
tpcc,commercial_a,indexed,T5,Stock-Level,sqlalchemy,sql,8,60,8776,0,0.0,8764.2,146.07,62.557,92.575,
tpcc,commercial_a,indexed,T1,New-Order,django,orm,16,60,1333,0,0.0,1325.7,22.09,805.823,1409.8,
tpcc,commercial_a,indexed,T1,New-Order,django,sql,16,60,6894,0,0.0,6883.9,114.73,156.862,249.885,
tpcc,commercial_a,indexed,T1,New-Order,sqlalchemy,orm,16,60,1346,0,0.0,1335.6,22.26,801.776,1339.095,
tpcc,commercial_a,indexed,T1,New-Order,sqlalchemy,sql,16,60,3322,0,0.0,3308.6,55.14,329.83,521.887,
tpcc,commercial_a,indexed,T2,Payment,django,orm,16,60,5274,0,0.0,5264.5,87.74,192.869,340.239,
